Date,Product,Category,Quantity,Unit_Price,Sales,Region
2024-03-29,Premium Notebook,Office Supplies,4.0,17.67,70.68,North
2024-03-29,4K Ultra HD Monitor,Technology,2.0,384.02,768.04,South
2024-03-29,Smartphone Ultra,Technology,6.0,888.77,5332.62,South
2024-03-30,Formal Shirt,Clothing,2.0,44.71,89.42,North
2024-03-30,Filing Cabinet,Office Supplies,2.0,147.46,294.92,East
2024-03-30,Smartphone Ultra,Technology,4.0,876.56,3506.24,North
2024-03-30,Office Chair Pro,Furniture,3.0,301.28,903.84,South
2024-03-30,Laptop Pro 15,Technology,1.0,1291.76,1291.76,West
2024-03-30,Running Shoes,Clothing,3.0,88.76,266.28,North
2024-03-30,Laptop Pro 15,Technology,1.0,1274.09,1274.09,East
2024-03-30,Executive Ergonomic Desk,Furniture,2.0,519.95,1039.9,South
2024-03-30,Laptop Pro 15,Technology,1.0,1239.47,1239.47,North
2024-03-31,Formal Shirt,Clothing,3.0,45.23,135.69,East
2024-03-31,4K Ultra HD Monitor,Technology,3.0,353.35,1060.05,North
2024-03-31,Coffee Maker,Appliances,2.0,185.19,370.38,North
2024-04-01,Executive Ergonomic Desk,Furniture,2.0,554.3,1108.6,East
2024-04-01,Executive Ergonomic Desk,Furniture,2.0,523.54,1047.08,East
2024-04-01,Wireless Headphones,Technology,2.0,147.89,295.78,East
2024-04-01,Laptop Pro 15,Technology,5.0,1259.89,6299.45,West
2024-04-01,Laptop Pro 15,Technology,4.0,1236.53,4946.12,East
2024-04-02,Conference Room Table,Furniture,2.0,761.66,1523.32,North
2024-04-02,Executive Ergonomic Desk,Furniture,2.0,525.71,1051.42,North
2024-04-02,Premium Notebook,Office Supplies,1.0,18.27,18.27,West
2024-04-03,Office Chair Pro,Furniture,1.0,294.4,294.4,East
2024-04-03,Executive Ergonomic Desk,Furniture,1.0,528.67,528.67,South
2024-04-03,4K Ultra HD Monitor,Technology,3.0,349.9,1049.7,South
2024-04-04,Wireless Headphones,Technology,5.0,138.95,694.75,North
2024-04-04,Office Chair Pro,Furniture,2.0,262.41,524.82,East
2024-04-04,Filing Cabinet,Office Supplies,2.0,160.1,320.2,West
2024-04-05,Premium Notebook,Office Supplies,1.0,17.71,17.71,South
2024-04-05,4K Ultra HD Monitor,Technology,5.0,385.06,1925.3,South
2024-04-05,Office Chair Pro,Furniture,2.0,300.76,601.52,South
2024-04-06,Printer Laser X,Office Supplies,4.0,332.0,1328.0,East
2024-04-06,Wireless Headphones,Technology,1.0,141.64,141.64,South
2024-04-06,Premium Notebook,Office Supplies,3.0,17.99,53.97,North
2024-04-06,Wireless Headphones,Technology,3.0,130.42,391.26,West
2024-04-06,Smartphone Ultra,Technology,1.0,793.44,793.44,North
2024-04-06,Formal Shirt,Clothing,1.0,43.92,43.92,East
2024-04-07,Conference Room Table,Furniture,3.0,862.36,2587.08,North
2024-04-08,Smartphone Ultra,Technology,3.0,788.18,2364.54,North
2024-04-08,Running Shoes,Clothing,1.0,89.54,89.54,East
2024-04-09,Office Chair Pro,Furniture,2.0,266.64,533.28,East
2024-04-09,Wireless Headphones,Technology,1.0,130.22,130.22,West
2024-04-09,Executive Ergonomic Desk,Furniture,4.0,574.99,2299.96,North
2024-04-10,4K Ultra HD Monitor,Technology,2.0,371.88,743.76,North
2024-04-10,Conference Room Table,Furniture,4.0,816.72,3266.88,East
2024-04-10,Printer Laser X,Office Supplies,2.0,296.63,593.26,North
2024-04-10,Wireless Headphones,Technology,1.0,141.85,141.85,East
2024-04-10,Filing Cabinet,Office Supplies,5.0,145.21,726.05,North
2024-04-11,Wireless Headphones,Technology,2.0,144.22,288.44,West
2024-04-11,Winter Jacket,Clothing,3.0,117.92,353.76,North
2024-04-11,Formal Shirt,Clothing,2.0,45.73,91.46,West
2024-04-11,Conference Room Table,Furniture,3.0,759.54,2278.62,South
2024-04-12,Office Chair Pro,Furniture,4.0,267.33,1069.32,North
2024-04-13,Premium Notebook,Office Supplies,2.0,17.77,35.54,South
2024-04-13,Business Backpack,Clothing,2.0,63.92,127.84,West
2024-04-13,Premium Notebook,Office Supplies,3.0,17.19,51.57,West
2024-04-14,4K Ultra HD Monitor,Technology,3.0,373.18,1119.54,East
2024-04-14,Formal Shirt,Clothing,2.0,45.88,91.76,East
2024-04-14,Formal Shirt,Clothing,4.0,42.16,168.64,South
2024-04-15,Running Shoes,Clothing,2.0,89.67,179.34,West
2024-04-15,Printer Laser X,Office Supplies,1.0,336.58,336.58,South
2024-04-16,Running Shoes,Clothing,2.0,95.5,191.0,North
2024-04-16,Premium Notebook,Office Supplies,3.0,18.2,54.6,North
2024-04-16,Business Backpack,Clothing,1.0,67.03,67.03,South
2024-04-16,Executive Ergonomic Desk,Furniture,1.0,576.36,576.36,North
2024-04-16,Office Chair Pro,Furniture,2.0,276.0,552.0,South
2024-04-16,Premium Notebook,Office Supplies,1.0,17.15,17.15,East
2024-04-16,Smartphone Ultra,Technology,2.0,851.34,1702.68,West
2024-04-17,Running Shoes,Clothing,4.0,96.45,385.8,East
2024-04-17,Smartphone Ultra,Technology,1.0,881.6,881.6,East
2024-04-17,Smartphone Ultra,Technology,1.0,833.63,833.63,East
2024-04-18,Running Shoes,Clothing,3.0,96.42,289.26,South
2024-04-18,Smartphone Ultra,Technology,6.0,806.7,4840.2,East
2024-04-18,Printer Laser X,Office Supplies,1.0,302.36,302.36,East
2024-04-19,Premium Notebook,Office Supplies,5.0,19.3,96.5,South
2024-04-19,Filing Cabinet,Office Supplies,1.0,150.69,150.69,South
2024-04-20,Coffee Maker,Appliances,2.0,193.7,387.4,East
2024-04-20,Premium Notebook,Office Supplies,1.0,17.76,17.76,North
2024-04-20,Printer Laser X,Office Supplies,4.0,314.91,1259.64,South
2024-04-20,Smartphone Ultra,Technology,1.0,854.58,854.58,North
2024-04-20,Business Backpack,Clothing,4.0,64.29,257.16,North
2024-04-20,Smartphone Ultra,Technology,1.0,914.1,914.1,South
2024-04-20,Conference Room Table,Furniture,2.0,795.26,1590.52,North
2024-04-20,Formal Shirt,Clothing,3.0,45.2,135.6,North
2024-04-21,Office Chair Pro,Furniture,2.0,258.32,516.64,North
2024-04-21,Business Backpack,Clothing,2.0,66.79,133.58,South
2024-04-21,Premium Notebook,Office Supplies,4.0,18.94,75.76,North
2024-04-22,Wireless Headphones,Technology,2.0,145.64,291.28,South
2024-04-22,Business Backpack,Clothing,2.0,62.09,124.18,North
2024-04-22,Running Shoes,Clothing,1.0,96.66,96.66,South
2024-04-22,Filing Cabinet,Office Supplies,3.0,143.9,431.7,East
2024-04-23,Smartphone Ultra,Technology,1.0,824.06,824.06,North
2024-04-23,Printer Laser X,Office Supplies,1.0,343.6,343.6,East
2024-04-23,Laptop Pro 15,Technology,1.0,1106.15,1106.15,East
2024-04-24,Laptop Pro 15,Technology,2.0,1171.67,2343.34,East
2024-04-24,Filing Cabinet,Office Supplies,3.0,153.68,461.04,North
2024-04-25,Executive Ergonomic Desk,Furniture,3.0,597.62,1792.86,South
2024-04-25,Premium Notebook,Office Supplies,1.0,17.89,17.89,West
2024-04-26,Filing Cabinet,Office Supplies,2.0,156.81,313.62,West
2024-04-26,Wireless Headphones,Technology,2.0,139.09,278.18,East
2024-04-26,Executive Ergonomic Desk,Furniture,3.0,563.8,1691.4,North
2024-04-26,Executive Ergonomic Desk,Furniture,5.0,524.22,2621.1,South
2024-04-26,Wireless Headphones,Technology,8.0,130.84,1046.72,West
2024-04-27,Winter Jacket,Clothing,1.0,113.09,113.09,West
2024-04-28,Printer Laser X,Office Supplies,2.0,320.85,641.7,North
2024-04-28,Printer Laser X,Office Supplies,1.0,307.38,307.38,West
2024-04-28,Smartphone Ultra,Technology,2.0,895.01,1790.02,East
2024-04-28,Premium Notebook,Office Supplies,3.0,19.18,57.54,East
2024-04-29,Office Chair Pro,Furniture,4.0,271.85,1087.4,South
2024-04-29,Office Chair Pro,Furniture,1.0,262.66,262.66,South
2024-04-29,Office Chair Pro,Furniture,2.0,302.29,604.58,West
2024-04-29,Premium Notebook,Office Supplies,1.0,17.07,17.07,South
2024-04-29,Business Backpack,Clothing,1.0,64.81,64.81,North
2024-04-30,Smartphone Ultra,Technology,2.0,908.77,1817.54,South
2024-04-30,Filing Cabinet,Office Supplies,1.0,161.95,161.95,North
2024-04-30,Business Backpack,Clothing,3.0,64.89,194.67,South
2024-05-01,Office Chair Pro,Furniture,2.0,296.18,592.36,North
2024-05-01,Printer Laser X,Office Supplies,1.0,309.37,309.37,North
2024-05-01,Winter Jacket,Clothing,3.0,102.8,308.4,East
2024-05-02,Conference Room Table,Furniture,1.0,810.85,810.85,South
2024-05-02,Winter Jacket,Clothing,1.0,103.21,103.21,North
2024-05-03,Executive Ergonomic Desk,Furniture,2.0,583.54,1167.08,North
2024-05-03,Laptop Pro 15,Technology,2.0,1114.26,2228.52,East
2024-05-03,Premium Notebook,Office Supplies,4.0,17.73,70.92,South
2024-05-03,4K Ultra HD Monitor,Technology,5.0,342.28,1711.4,North
2024-05-04,Printer Laser X,Office Supplies,4.0,296.2,1184.8,North
2024-05-04,Wireless Headphones,Technology,2.0,142.71,285.42,South
2024-05-04,Wireless Headphones,Technology,2.0,130.56,261.12,North
2024-05-04,Smartphone Ultra,Technology,1.0,808.43,808.43,West
2024-05-04,Premium Notebook,Office Supplies,4.0,18.95,75.8,East
2024-05-06,Office Chair Pro,Furniture,2.0,291.04,582.08,North
2024-05-07,Laptop Pro 15,Technology,3.0,1282.32,3846.96,West
2024-05-07,Printer Laser X,Office Supplies,1.0,326.11,326.11,West
2024-05-08,4K Ultra HD Monitor,Technology,2.0,349.9,699.8,East
2024-05-08,Laptop Pro 15,Technology,2.0,1167.78,2335.56,South
2024-05-09,Wireless Headphones,Technology,3.0,129.76,389.28,North
2024-05-09,Conference Room Table,Furniture,3.0,815.15,2445.45,North
2024-05-09,Premium Notebook,Technology,1.0,18.23,18.23,East
2024-05-09,Printer Laser X,Office Supplies,1.0,324.82,324.82,North
2024-05-09,Premium Notebook,Office Supplies,5.0,18.01,90.05,East
2024-05-10,Wireless Headphones,Technology,1.0,131.8,131.8,North
2024-05-10,Printer Laser X,Office Supplies,2.0,312.88,625.76,South
2024-05-10,Laptop Pro 15,Technology,3.0,1157.33,3471.99,West
2024-05-11,Coffee Maker,Appliances,1.0,193.88,193.88,North
2024-05-11,Formal Shirt,Clothing,3.0,44.49,133.47,North
2024-05-12,Office Chair Pro,Furniture,2.0,264.96,529.92,West
2024-05-12,Business Backpack,Clothing,2.0,59.82,119.64,West
2024-05-12,Wireless Headphones,Technology,3.0,141.65,424.95,South
2024-05-12,Executive Ergonomic Desk,Furniture,1.0,571.15,571.15,South
2024-05-12,Running Shoes,Clothing,2.0,96.85,193.7,West
2024-05-13,Wireless Headphones,Technology,2.0,132.22,264.44,East
2024-05-13,Wireless Headphones,Technology,4.0,137.37,549.48,West
2024-05-13,Formal Shirt,Clothing,4.0,44.04,176.16,North
2024-05-14,Formal Shirt,Clothing,1.0,45.85,45.85,West
2024-05-14,Business Backpack,Clothing,1.0,66.76,66.76,West
2024-05-14,Wireless Headphones,Technology,1.0,150.61,150.61,East
2024-05-14,Office Chair Pro,Furniture,3.0,275.82,827.46,West
2024-05-15,Premium Notebook,Office Supplies,1.0,18.68,18.68,South
2024-05-15,Premium Notebook,Office Supplies,1.0,16.94,16.94,East
2024-05-15,Wireless Headphones,Technology,5.0,136.33,681.65,South
2024-05-15,Filing Cabinet,Office Supplies,3.0,142.61,427.83,North
2024-05-15,Printer Laser X,Office Supplies,6.0,331.45,1988.7,West
2024-05-15,Laptop Pro 15,Technology,1.0,1179.52,1179.52,South
2024-05-15,Premium Notebook,Office Supplies,5.0,19.43,97.15,North
2024-05-15,Filing Cabinet,Office Supplies,2.0,145.05,290.1,West
2024-05-16,Laptop Pro 15,Technology,1.0,1167.3,1167.3,East
2024-05-17,Winter Jacket,Clothing,1.0,117.01,117.01,South
2024-05-17,Office Chair Pro,Furniture,3.0,262.57,787.71,West
2024-05-18,Formal Shirt,Clothing,4.0,47.1,188.4,North
2024-05-18,Formal Shirt,Clothing,1.0,42.05,42.05,West
2024-05-18,Wireless Headphones,Technology,2.0,149.73,299.46,North
2024-05-18,Conference Room Table,Furniture,2.0,843.34,1686.68,East
2024-05-19,Laptop Pro 15,Technology,1.0,1257.8,1257.8,North
2024-05-19,Smartphone Ultra,Technology,2.0,913.72,1827.44,North
2024-05-19,Smartphone Ultra,Technology,3.0,816.5,2449.5,South
2024-05-19,Formal Shirt,Clothing,1.0,42.18,42.18,East
2024-05-20,Filing Cabinet,Office Supplies,3.0,152.27,456.81,West
2024-05-21,Filing Cabinet,Office Supplies,1.0,158.11,158.11,West
2024-05-21,Laptop Pro 15,Technology,1.0,1270.26,1270.26,South
2024-05-21,Business Backpack,Clothing,2.0,67.72,135.44,West
2024-05-21,Office Chair Pro,Furniture,1.0,297.77,297.77,West
2024-05-22,Smartphone Ultra,Technology,3.0,887.62,2662.86,North
2024-05-22,Smartphone Ultra,Technology,2.0,882.9,1765.8,North
2024-05-22,Conference Room Table,Furniture,2.0,776.33,1552.66,West
2024-05-23,Laptop Pro 15,Technology,3.0,1121.52,3364.56,East
2024-05-23,Filing Cabinet,Office Supplies,3.0,146.49,439.47,North
2024-05-23,Conference Room Table,Furniture,4.0,742.6,2970.4,West
2024-05-23,Conference Room Table,Furniture,2.0,834.74,1669.48,North
2024-05-24,Running Shoes,Clothing,2.0,92.92,185.84,South
2024-05-24,Wireless Headphones,Technology,3.0,129.84,389.52,North
2024-05-24,4K Ultra HD Monitor,Technology,1.0,359.65,359.65,West
2024-05-24,Premium Notebook,Office Supplies,1.0,17.28,17.28,East
2024-05-25,Formal Shirt,Clothing,4.0,43.93,175.72,East
2024-05-25,Laptop Pro 15,Technology,2.0,1243.08,2486.16,North
2024-05-25,Office Chair Pro,Furniture,1.0,269.86,269.86,North
2024-05-26,4K Ultra HD Monitor,Technology,1.0,333.31,333.31,East
2024-05-26,4K Ultra HD Monitor,Technology,5.0,384.43,1922.15,East
2024-05-26,Business Backpack,Clothing,1.0,60.25,60.25,East
2024-05-26,Premium Notebook,Office Supplies,2.0,17.52,35.04,East
2024-05-26,Running Shoes,Clothing,1.0,95.2,95.2,North
2024-05-26,Office Chair Pro,Furniture,1.0,298.44,298.44,North
2024-05-28,Running Shoes,Clothing,1.0,92.72,92.72,East
2024-05-28,Wireless Headphones,Technology,1.0,134.03,134.03,West
2024-05-28,Filing Cabinet,Office Supplies,2.0,151.36,302.72,East
2024-05-28,Printer Laser X,Office Supplies,4.0,331.61,1326.44,North
2024-05-28,Printer Laser X,Office Supplies,1.0,304.52,304.52,South
2024-05-28,Premium Notebook,Office Supplies,4.0,19.25,77.0,East
2024-05-28,Running Shoes,Clothing,3.0,96.01,288.03000000000003,North
2024-05-28,Business Backpack,Clothing,6.0,60.85,365.1,North
2024-05-29,4K Ultra HD Monitor,Technology,1.0,374.99,374.99,East
2024-05-29,Executive Ergonomic Desk,Furniture,2.0,528.38,1056.76,North
2024-05-29,Smartphone Ultra,Technology,1.0,844.58,844.58,South
2024-05-30,Executive Ergonomic Desk,Furniture,1.0,568.73,568.73,East
2024-05-30,Premium Notebook,Office Supplies,4.0,18.33,73.32,East
2024-05-30,Wireless Headphones,Technology,2.0,149.41,298.82,West
2024-05-30,Conference Room Table,Furniture,3.0,839.59,2518.77,North
2024-05-30,Office Chair Pro,Furniture,4.0,295.35,1181.4,West
2024-05-31,Executive Ergonomic Desk,Furniture,3.0,593.66,1780.98,South
2024-05-31,Office Chair Pro,Furniture,1.0,284.92,284.92,South
2024-05-31,Premium Notebook,Office Supplies,2.0,19.1,38.2,East
2024-05-31,Coffee Maker,Appliances,7.0,172.24,1205.68,North
2024-05-31,4K Ultra HD Monitor,Technology,3.0,335.01,1005.03,North
2024-05-31,Executive Ergonomic Desk,Furniture,2.0,565.55,1131.1,South
2024-05-31,Premium Notebook,Office Supplies,3.0,18.9,56.7,South
2024-05-31,Formal Shirt,Clothing,1.0,44.25,44.25,North
2024-05-31,Executive Ergonomic Desk,Furniture,1.0,557.42,557.42,North
2024-05-31,Office Chair Pro,Furniture,1.0,283.47,283.47,North
2024-06-01,Office Chair Pro,Furniture,1.0,269.97,269.97,East
2024-06-01,4K Ultra HD Monitor,Technology,1.0,377.72,377.72,North
2024-06-01,Running Shoes,Clothing,3.0,95.44,286.32,North
2024-06-02,Business Backpack,Clothing,1.0,59.88,59.88,South
2024-06-02,Filing Cabinet,Office Supplies,1.0,158.62,158.62,South
2024-06-02,Laptop Pro 15,Technology,1.0,1145.29,1145.29,East
2024-06-02,4K Ultra HD Monitor,Technology,3.0,360.11,1080.33,East
2024-06-03,Printer Laser X,Office Supplies,2.0,332.96,665.92,North
2024-06-03,Premium Notebook,Office Supplies,2.0,17.82,35.64,West
2024-06-03,Conference Room Table,Furniture,2.0,806.82,1613.64,East
2024-06-03,Printer Laser X,Office Supplies,1.0,320.19,320.19,West
2024-06-03,Conference Room Table,Furniture,1.0,736.9,736.9,East
2024-06-03,Premium Notebook,Office Supplies,4.0,18.72,74.88,South
2024-06-04,Executive Ergonomic Desk,Furniture,3.0,534.11,1602.33,North
2024-06-04,Office Chair Pro,Furniture,3.0,291.75,875.25,North
2024-06-04,Filing Cabinet,Office Supplies,4.0,155.38,621.52,South
2024-06-04,Office Chair Pro,Technology,1.0,282.26,282.26,North
2024-06-04,Business Backpack,Clothing,2.0,61.19,122.38,North
2024-06-05,Filing Cabinet,Office Supplies,3.0,156.65,469.95,South
2024-06-05,Filing Cabinet,Office Supplies,2.0,153.2,306.4,South
2024-06-05,Executive Ergonomic Desk,Furniture,4.0,553.63,2214.52,North
2024-06-05,Premium Notebook,Office Supplies,3.0,17.97,53.91,South
2024-06-06,4K Ultra HD Monitor,Technology,5.0,375.9,1879.5,East
2024-06-06,Smartphone Ultra,Technology,5.0,851.6,4258.0,North
2024-06-06,Premium Notebook,Office Supplies,6.0,17.52,105.12,North
2024-06-06,Printer Laser X,Office Supplies,2.0,303.94,607.88,East
2024-06-06,Premium Notebook,Office Supplies,2.0,18.47,36.94,North
2024-06-06,Running Shoes,Clothing,3.0,95.62,286.86,North
2024-06-06,Wireless Headphones,Technology,2.0,141.02,282.04,North
2024-06-06,Filing Cabinet,Office Supplies,2.0,152.28,304.56,West
2024-06-06,Coffee Maker,Appliances,2.0,173.92,347.84,West
2024-06-07,Premium Notebook,Office Supplies,1.0,17.1,17.1,South
2024-06-07,Laptop Pro 15,Technology,1.0,1148.96,1148.96,North
2024-06-08,Filing Cabinet,Office Supplies,2.0,143.09,286.18,South
2024-06-08,Smartphone Ultra,Technology,2.0,886.98,1773.96,East
2024-06-08,Coffee Maker,Appliances,4.0,173.26,693.04,West
2024-06-08,4K Ultra HD Monitor,Technology,2.0,379.41,758.82,North
2024-06-08,Conference Room Table,Furniture,1.0,811.87,811.87,East
2024-06-09,Office Chair Pro,Furniture,1.0,285.45,285.45,East
2024-06-10,Business Backpack,Clothing,1.0,67.86,67.86,West
2024-06-10,Filing Cabinet,Office Supplies,3.0,141.25,423.75,West
2024-06-10,Winter Jacket,Clothing,5.0,103.2,516.0,South
2024-06-10,Smartphone Ultra,Technology,4.0,810.39,3241.56,West
2024-06-10,Printer Laser X,Office Supplies,2.0,299.79,599.58,West
2024-06-10,Business Backpack,Clothing,2.0,59.95,119.9,West
2024-06-10,4K Ultra HD Monitor,Technology,1.0,385.8,385.8,West
2024-06-10,Winter Jacket,Clothing,2.0,104.99,209.98,West
2024-06-11,Filing Cabinet,Office Supplies,3.0,148.08,444.24,West
2024-06-11,Premium Notebook,Office Supplies,2.0,18.42,36.84,West
2024-06-11,Formal Shirt,Clothing,3.0,47.29,141.87,South
2024-06-11,Formal Shirt,Clothing,1.0,46.54,46.54,East
2024-06-12,Running Shoes,Clothing,1.0,98.16,98.16,South
2024-06-12,Business Backpack,Clothing,4.0,65.11,260.44,North
2024-06-12,Office Chair Pro,Furniture,3.0,295.28,885.84,North
2024-06-12,Wireless Headphones,Technology,3.0,146.54,439.62,South
2024-06-13,Business Backpack,Clothing,4.0,68.87,275.48,North
2024-06-13,Office Chair Pro,Furniture,2.0,274.25,548.5,West
2024-06-14,Premium Notebook,Office Supplies,3.0,17.6,52.8,South
2024-06-14,Running Shoes,Clothing,3.0,97.53,292.59,South
2024-06-14,Business Backpack,Clothing,1.0,69.02,69.02,West
2024-06-14,Executive Ergonomic Desk,Furniture,2.0,550.61,1101.22,West
2024-06-14,Smartphone Ultra,Technology,1.0,807.08,807.08,North
2024-06-16,4K Ultra HD Monitor,Technology,1.0,349.64,349.64,East
2024-06-16,Wireless Headphones,Technology,2.0,144.68,289.36,South
2024-06-16,4K Ultra HD Monitor,Technology,1.0,354.72,354.72,West
2024-06-16,Printer Laser X,Office Supplies,4.0,326.63,1306.52,South
2024-06-16,Premium Notebook,Office Supplies,2.0,19.16,38.32,North
2024-06-16,Business Backpack,Clothing,1.0,62.65,62.65,East
2024-06-17,Running Shoes,Clothing,1.0,93.91,93.91,South
2024-06-17,Formal Shirt,Clothing,2.0,47.77,95.54,West
2024-06-18,Conference Room Table,Furniture,2.0,836.0,1672.0,South
2024-06-18,Filing Cabinet,Office Supplies,4.0,145.78,583.12,East
2024-06-18,Formal Shirt,Clothing,2.0,41.78,83.56,West
2024-06-19,Premium Notebook,Office Supplies,1.0,17.62,17.62,East
2024-06-19,Laptop Pro 15,Technology,3.0,1271.45,3814.35,North
2024-06-19,4K Ultra HD Monitor,Technology,1.0,339.93,339.93,North
2024-06-20,Conference Room Table,Furniture,3.0,744.4,2233.2,South
2024-06-20,Conference Room Table,Furniture,3.0,753.02,2259.06,North
2024-06-20,Formal Shirt,Clothing,3.0,44.27,132.81,South
2024-06-21,Laptop Pro 15,Technology,1.0,1227.22,1227.22,South
2024-06-21,Executive Ergonomic Desk,Furniture,1.0,573.05,573.05,West
2024-06-23,Filing Cabinet,Office Supplies,2.0,150.88,301.76,East
2024-06-24,Wireless Headphones,Technology,4.0,146.35,585.4,North
2024-06-24,Printer Laser X,Office Supplies,2.0,332.77,665.54,East
2024-06-24,Filing Cabinet,Office Supplies,2.0,141.53,283.06,West
2024-06-24,Office Chair Pro,Furniture,1.0,285.44,285.44,West
2024-06-25,Winter Jacket,Clothing,3.0,117.47,352.41,South
2024-06-25,Smartphone Ultra,Technology,3.0,883.24,2649.72,East
2024-06-25,Wireless Headphones,Technology,2.0,134.49,268.98,West
2024-06-25,Premium Notebook,Office Supplies,1.0,18.86,18.86,West
2024-06-27,Office Chair Pro,Furniture,5.0,302.06,1510.3,North
2024-06-27,Wireless Headphones,Technology,3.0,148.74,446.22,West
2024-06-28,Coffee Maker,Appliances,1.0,185.53,185.53,North
2024-06-28,Executive Ergonomic Desk,Furniture,2.0,559.58,1119.16,West
2024-06-28,Premium Notebook,Office Supplies,3.0,18.75,56.25,West
2024-06-28,Premium Notebook,Office Supplies,6.0,18.66,111.96,North
